run,variant_group,scenario,section,label,max_rank_total_ms,sum_rank_total_ms,count,captured_total_ms
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer40.attn.indexer.wq_b.bf16_cache_linear,1.6862399950623512,13.152031980454922,136,0.12051199935376644
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_local_total,1.6852159909904003,9.766463987529278,88,0.20521599799394608
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer38.attn.indexer.wq_b.bf16_cache_linear,1.6787840146571398,13.148383991792798,136,0.12073600105941296
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer12.attn.indexer.wq_b.bf16_cache_local_total,1.676224011927843,11.307680036872625,88,0.24092800170183182
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_local_total,1.6760960184037685,9.493760034441948,88,0.20800000056624413
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_local_total,1.674431998282671,9.43715200200677,88,0.2011840008199215
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer2.attn.indexer.wq_b.bf16_cache_linear,1.6740160435438156,13.00505611486733,88,0.033055998384952545
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer7.shared_experts.gate_up_proj.bf16_cache_local_total,1.6732479855418205,9.130816001445055,88,0.20348800346255302
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_local_total,1.6683839820325375,9.172095991671085,88,0.19782400131225586
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer14.shared_experts.gate_up_proj.bf16_cache_local_total,1.6680959686636925,9.869727917015553,88,0.19964800029993057
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer41.shared_experts.gate_up_proj.bf16_cache_local_total,1.665824007242918,10.301696052774787,88,0.17737600207328796
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer34.attn.indexer.wq_b.bf16_cache_local_total,1.6651519872248173,11.290943950414658,88,0.22723200172185898
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer11.shared_experts.gate_up_proj.bf16_cache_local_total,1.6645439714193344,9.668607965111732,88,0.1998079977929592
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_local_total,1.661823995411396,9.216479986906052,88,0.20739199966192245
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer31.shared_experts.gate_up_proj.bf16_cache_local_total,1.6580160036683083,10.306719962507486,88,0.20508800074458122
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_local_total,1.6564799956977367,10.161792006343603,88,0.19068800657987595
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer27.shared_experts.gate_up_proj.bf16_cache_linear,1.6544959992170334,12.18905600067228,128,0.025887999683618546
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer36.shared_experts.gate_up_proj.bf16_cache_local_total,1.654239997267723,10.069696046411991,88,0.1887039989233017
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer18.shared_experts.gate_up_proj.bf16_cache_local_total,1.6532799936830997,9.235488001257181,88,0.20259200036525726
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer20.shared_experts.gate_up_proj.bf16_cache_local_total,1.6513280235230923,9.56473609432578,88,0.20710399746894836
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_local_total,1.650943998247385,10.045823957771063,88,0.19910399988293648
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer42.attn.indexer.wq_b.bf16_cache_local_total,1.6476799957454205,11.661215964704752,88,0.21235200390219688
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer14.attn.indexer.wq_b.bf16_cache_local_total,1.647615984082222,10.769151978194714,88,0.2428159974515438
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer3.shared_experts.gate_up_proj.bf16_cache_linear,1.6465919949114323,12.613024031743407,128,0.023552000522613525
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_local_total,1.6455679722130299,9.66982401162386,88,0.18367999792099
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer33.shared_experts.gate_up_proj.bf16_cache_local_total,1.644447986036539,9.980256035923958,88,0.19436799734830856
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer36.attn.indexer.wq_b.bf16_cache_local_total,1.6442880034446716,12.0653760060668,88,0.21532799676060677
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer30.shared_experts.gate_up_proj.bf16_cache_local_total,1.6422400139272213,9.699967954307795,88,0.20335999876260757
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer32.shared_experts.gate_up_proj.bf16_cache_local_total,1.6405440010130405,9.570463992655277,88,0.1990400031208992
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_local_total,1.6403839960694313,8.997824013233185,88,0.19276800006628036
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_local_total,1.6392000056803226,10.486880000680685,88,0.1818239986896515
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer24.attn.indexer.wq_b.bf16_cache_local_total,1.635519977658987,10.201247971504927,88,0.24060799926519394
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_local_total,1.634048018604517,9.332575991749763,88,0.20348799973726273
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer42.shared_experts.gate_up_proj.bf16_cache_local_total,1.6321279667317867,9.155423952266574,88,0.17391999810934067
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer4.attn.indexer.wq_b.bf16_cache_local_total,1.6317120157182217,8.77766403183341,88,0.24537600204348564
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer38.shared_experts.gate_up_proj.bf16_cache_local_total,1.6304959580302238,9.896672010421753,88,0.18428799882531166
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer22.attn.indexer.wq_b.bf16_cache_local_total,1.6296000070869923,10.419936046004295,88,0.24128000065684319
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer35.shared_experts.gate_up_proj.bf16_cache_local_total,1.6249919906258583,10.687711961567402,88,0.18905599787831306
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_linear,1.6247359942644835,12.066463970579207,128,0.025407999753952026
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_local_total,1.6223039776086807,9.447103969752789,88,0.20694400370121002
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_linear,1.6125760078430176,12.155904000625014,128,0.02489599958062172
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer2.shared_experts.gate_up_proj.bf16_cache_linear,1.610464016906917,12.013887979090214,128,0.025151999667286873
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer26.shared_experts.gate_up_proj.bf16_cache_local_total,1.6032320111989975,9.211200043559074,88,0.20044800266623497
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer30.attn.indexer.wq_b.bf16_cache_local_total,1.6023359894752502,11.359487980604172,88,0.24774400144815445
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer38.attn.indexer.wq_b.bf16_cache_local_total,1.595551986247301,10.762815974652767,88,0.21641600131988525
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer4.shared_experts.gate_up_proj.bf16_cache_linear,1.5935680121183395,11.664352017454803,128,0.02191999927163124
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_linear,1.5904000028967857,11.818112032487988,128,0.023072000592947006
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_linear,1.5883840024471283,11.851008005440235,128,0.02252800017595291
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer10.attn.indexer.wq_b.bf16_cache_local_total,1.5872319787740707,10.728543978184462,88,0.24332799762487411
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_linear,1.5824639964848757,11.548127974383533,128,0.022624000906944275
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer20.shared_experts.gate_up_proj.bf16_cache_linear,1.5808959882706404,11.590752030722797,128,0.02486399933695793
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_linear,1.5802880059927702,11.685504015535116,128,0.02380800060927868
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer16.shared_experts.gate_up_proj.bf16_cache_linear,1.5791360028088093,11.692927997559309,128,0.021824000403285027
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer29.shared_experts.gate_up_proj.bf16_cache_local_total,1.5786560215055943,9.752704001963139,88,0.20812800154089928
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_linear,1.5768640004098415,11.646559928543866,128,0.022816000506281853
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer14.shared_experts.gate_up_proj.bf16_cache_linear,1.5757760014384985,11.605184017680585,128,0.022207999601960182
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_linear,1.5749760121107101,11.631584032438695,128,0.02521600015461445
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_linear,1.5744320005178452,11.606623967178166,128,0.02284800074994564
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer6.shared_experts.gate_up_proj.bf16_cache_linear,1.573407992720604,11.569983984343708,128,0.02316799946129322
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer21.shared_experts.gate_up_proj.bf16_cache_linear,1.572895998135209,11.977727988734841,128,0.02505600079894066
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_linear,1.5712320022284985,11.703232003375888,128,0.022463999688625336
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer8.shared_experts.gate_up_proj.bf16_cache_linear,1.5695360079407692,11.505311999469995,128,0.025536000728607178
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer36.shared_experts.gate_up_proj.bf16_cache_linear,1.5691200196743011,11.87804794125259,128,0.019071999937295914
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer7.shared_experts.gate_up_proj.bf16_cache_linear,1.5691200122237206,11.698464060202241,128,0.02284800074994564
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer42.shared_experts.gate_up_proj.bf16_cache_linear,1.5685120048001409,11.828896009363234,128,0.016896000131964684
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer18.shared_experts.gate_up_proj.bf16_cache_linear,1.5680640004575253,11.504960089921951,128,0.018848000094294548
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer11.shared_experts.gate_up_proj.bf16_cache_linear,1.5678080059587955,11.676128009334207,128,0.023135999217629433
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_linear,1.5675520151853561,11.86668804101646,128,0.0261439997702837
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer38.shared_experts.gate_up_proj.bf16_cache_linear,1.5671680020168424,11.738080006092787,128,0.01849599927663803
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_linear,1.5657600034028292,11.884575990960002,128,0.020576000213623047
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_linear,1.5656320191919804,12.0667519941926,128,0.02304000034928322
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer41.shared_experts.gate_up_proj.bf16_cache_linear,1.5653439993038774,12.166528045199811,128,0.017055999487638474
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer0.shared_experts.gate_up_proj.bf16_cache_activation_quantize,1.5648319846950471,11.484319981653243,136,0.04556800099089742
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_linear,1.5612800121307373,11.956128070130944,128,0.01897599920630455
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer26.attn.indexer.wq_b.bf16_cache_local_total,1.540608000010252,11.03075198829174,88,0.24207999929785728
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer35.shared_experts.gate_up_proj.bf16_cache_linear,1.5363199822604656,12.094912000000477,128,0.018079999834299088
